EVENTID,AUTHOR,DATE,TIME,LAT,LON,DEPTH,TYPE,MAG
610415463,ISC      ,13/2/17,21:44.6,15.471,95.9946,28,mb    ,3.8
610415570,ISC      ,15/2/17,06:06.2,25.9705,95.6233,150,mb    ,3.3
610415643,IDC      ,16/2/17,40:59.2,24.8114,95.068,135.7,mb    ,2.9
610415645,ISC      ,16/2/17,25:55.9,16.3446,96.0267,20,mb    ,3.6
610384755,ISC      ,21/2/17,19:25.0,20.656,92.8873,35,mb    ,3.2
610384820,ISC      ,22/2/17,32:47.5,19.9244,94.0221,35,mb    ,3.7
610240619,ISC      ,24/2/17,02:49.9,24.0355,93.4439,57.6,mb    ,4.9
610384937,IDC      ,24/2/17,09:46.8,23.1347,93.5756,79.9,mb    ,3
610384977,ISC      ,25/2/17,52:11.0,21.1723,94.9081,100,mb    ,3.7
610384985,ISC      ,25/2/17,02:18.8,24.0802,92.0154,35,mb    ,3.5
610385009,IDC      ,25/2/17,24:32.3,23.9628,96.3853,0,mb    ,3.3
610385015,ISC      ,25/2/17,02:46.6,26.4632,96.1067,100,mb    ,3.3
610385035,IDC      ,26/2/17,17:36.3,23.9084,95.5603,0,mb    ,3.4
610545354,IDC      ,1/3/17,38:10.0,23.7768,94.4573,125.4,mb    ,3
610245009,ISC      ,3/3/17,30:02.9,24.8124,94.4604,78.9,mb    ,3.9
611831957,ISC      ,4/3/17,11:52.6,25.1779,94.6921,70.4,mb    ,5
610545620,IDC      ,6/3/17,00:39.7,26.5493,99.5418,0,mb    ,3.6
610247282,ISC      ,6/3/17,30:06.9,25.0316,95.0727,99.6,mb    ,4.1
610545847,ISC      ,9/3/17,55:11.2,24.7105,94.4968,73.4,mb    ,4.3
610545857,IDC      ,9/3/17,46:45.4,25.3636,94.9653,0,mb    ,3.4
610546004,IDC      ,11/3/17,11:59.4,24.6626,97.4268,0,mb    ,3.5
610546132,IDC      ,13/3/17,36:02.2,27.1045,97.037,0,mb    ,3.1
611832038,ISC      ,13/3/17,19:08.6,17.3359,95.8364,17.5,mb    ,5
610546144,ISC      ,13/3/17,29:49.5,17.1832,95.8883,10,mb    ,3.8
610546150,ISC      ,13/3/17,49:03.7,17.2737,95.9244,10,mb    ,3.7
610328661,ISC      ,14/3/17,39:53.0,27.104,96.9065,28,mb    ,4.1
610543411,ISC      ,21/3/17,40:45.1,25.0571,92.1634,41.7,mb    ,3.5
610543541,ISC      ,23/3/17,46:03.5,21.992,94.2803,100,mb    ,3.7
610543588,IDC      ,24/3/17,11:37.6,22.995,92.3248,0,mb    ,3.3
610543618,IDC      ,24/3/17,19:03.5,16.9288,94.9695,0,mb    ,3.5
610434918,ISC      ,25/3/17,05:55.7,25.0726,95.0144,101.4,mb    ,4.4
610543647,ISC      ,25/3/17,00:57.4,22.4963,92.7862,35,mb    ,3.6
610543656,ISC      ,25/3/17,36:21.2,22.3162,94.4241,100,mb    ,3.7
610435248,ISC      ,26/3/17,40:30.6,25.7862,99.8555,10,mb    ,4.6
610435249,ISC      ,26/3/17,55:04.9,25.904,99.7862,22.8,mb    ,4.9
610543762,ISC      ,27/3/17,09:33.5,25.9261,99.702,10,mb    ,3.3
610543765,ISC      ,27/3/17,10:27.6,25.863,99.8398,10,mb    ,4
610460753,ISC      ,30/3/17,34:53.9,17.2255,96.0051,10,mb    ,4.2
610651686,IDC      ,1/4/17,41:11.1,25.1173,95.5265,140.7,mb    ,3.2
610651903,ISC      ,4/4/17,08:05.4,26.4057,95.8396,100,mb    ,3.9
610652572,ISC      ,12/4/17,34:26.3,23.6547,94.2855,35,mb    ,3.4
610652602,IDC      ,13/4/17,27:40.1,22.8626,95.9602,0,mb    ,3.4
610652675,ISC      ,14/4/17,56:26.1,27.3864,89.2833,35,Ml    ,4.6
610652985,ISC      ,18/4/17,01:31.6,24.9824,91.4587,9,mb    ,4.3
610649795,ISC      ,23/4/17,19:48.6,20.1206,94.9457,97,mb    ,3.9
610649882,ISC      ,24/4/17,53:41.9,23.2799,94.3789,99,mb    ,3.8
610650002,ISC      ,25/4/17,14:52.7,25.6319,90.756,10,mb    ,4.2
610650364,IDC      ,29/4/17,23:55.2,23.903,93.8611,54.5,mb    ,3
610689410,ISC      ,2/5/17,47:31.0,27.4789,96.4903,10,mb    ,3.5
610689419,ISC      ,3/5/17,12:27.2,24.5863,94.8324,27.4,mb    ,3.6
610617756,ISC      ,6/5/17,48:51.5,23.877,93.8012,79.3,mb    ,4.2
615815682,DMN      ,7/5/17,49:58.5,26.773,90.5081,30,Ml    ,4.7
610689761,ISC      ,7/5/17,53:02.0,23.1992,94.7603,10,mb    ,3.7
610690346,IDC      ,15/5/17,08:48.0,25.8867,97.4349,0,mb    ,3.4
610690473,IDC      ,17/5/17,43:27.8,23.7733,93.9645,0,mb    ,3.7
610659513,ISC      ,18/5/17,43:40.3,24.849,94.6652,98.6,mb    ,3.7
610667703,ISC      ,19/5/17,02:16.5,25.7086,99.5618,10,mb    ,4.1
610667729,ISC      ,24/5/17,16:25.4,27.5726,90.4024,10,mb    ,4.3
610685286,ISC      ,24/5/17,02:23.6,23.1124,93.8764,100,mb    ,3.7
610659546,ISC      ,24/5/17,54:48.7,23.8083,94.7031,100,mb    ,3.9
610667735,ISC      ,25/5/17,00:57.8,15.6759,96.0051,28,mb    ,4.1
610659551,ISC      ,26/5/17,17:43.1,24.1122,94.2897,107,mb    ,3.9
610685502,ISC      ,27/5/17,14:13.9,19.3963,99.5314,35,mb    ,3.7
610685630,ISC      ,29/5/17,36:51.8,23.3275,94.9912,100,mb    ,4
610791055,ISC      ,1/6/17,12:56.9,23.9644,94.1749,95.4,mb    ,3.6
611929937,ISC      ,1/6/17,51:29.2,23.2635,94.3765,10,mb    ,3.6
610660630,ISC      ,3/6/17,42:57.6,24.7362,95.0992,111.9,mb    ,4.2
610791179,IDC      ,3/6/17,38:28.6,20.2086,92.8758,0,mb    ,3.6
610791369,ISC      ,7/6/17,22:45.0,15.9222,95.926,10,mb    ,3.5
610791538,ISC      ,9/6/17,48:07.0,25.2194,94.9964,100,mb    ,4.4
610791551,IDC      ,9/6/17,25:32.6,23.4981,94.118,86.7,mb    ,3.3
610791652,IDC      ,11/6/17,22:01.9,23.9377,95.8982,0,mb    ,3.3
610760942,ISC      ,14/6/17,53:02.4,22.9334,94.7609,150,mb    ,3.9
610792008,ISC      ,16/6/17,57:40.4,23.6737,93.9854,100,mb    ,3.5
610792110,ISC      ,18/6/17,45:40.9,22.6557,93.9498,88,mb    ,3.5
610681615,ISC      ,18/6/17,35:44.3,24.6414,93.9159,10,mb    ,4.5
610789153,ISC      ,20/6/17,50:43.6,23.322,94.3996,150,mb    ,4.2
610789347,IDC      ,23/6/17,15:12.6,25.3985,91.9295,0,mb    ,3.3
610789567,ISC      ,27/6/17,37:36.7,23.9442,94.6009,96,mb    ,4.3
610728852,ISC      ,1/7/17,01:14.3,23.8063,94.5575,101.4,mb    ,4.6
610755812,ISC      ,2/7/17,27:44.0,24.2451,94.635,79,mb    ,4.7
617440042,ISC      ,3/7/17,54:23.0,21.351,93.2781,50,mb    ,3.7
610769039,ISC      ,5/7/17,37:23.1,25.8846,90.2859,10,mb    ,3.5
617440145,ISC      ,6/7/17,01:29.0,23.4009,94.4085,99,mb    ,3.6
617440272,IDC      ,10/7/17,30:38.9,25.7342,94.6113,131.4,mb    ,2.8
610781358,ISC      ,13/7/17,03:30.5,23.4903,94.404,88,mb    ,4.6
610940101,ISC      ,15/7/17,13:59.4,22.8159,95.8362,10,mb    ,3.7
610940188,ISC      ,17/7/17,22:59.4,21.0127,93.4509,45,mb    ,4.4
610870319,ISC      ,17/7/17,20:24.6,24.9033,95.1147,119.5,mb    ,4
610940381,ISC      ,18/7/17,05:18.9,24.6254,94.2996,84.2,mb    ,3.5
610870358,ISC      ,21/7/17,23:39.2,24.0879,91.8983,22.9,mb    ,4.2
610873622,ISC      ,22/7/17,06:47.8,25.0877,94.6849,77.4,mb    ,3.8
610940742,ISC      ,22/7/17,23:16.1,23.088,94.0142,58,mb    ,3.4
617440700,IDC      ,23/7/17,46:16.3,22.9218,94.6525,141.7,mb    ,3
610940808,ISC      ,23/7/17,43:46.9,26.8682,95.7304,104,mb    ,3.3
617440727,IDC      ,24/7/17,22:16.0,23.4529,93.9934,0,mb    ,3.5
610940939,ISC      ,25/7/17,09:01.4,23.4282,90.6884,10,mb    ,4
610873626,ISC      ,29/7/17,01:23.4,24.0461,93.8933,71.5,mb    ,3.4
610873627,ISC      ,31/7/17,57:21.4,26.7606,92.3063,11.3,mb    ,3.9
610868723,ISC      ,2/8/17,18:08.2,24.2741,93.5509,52.1,mb    ,5.1
617440944,ISC      ,3/8/17,43:30.8,23.35,95.5239,10,mb    ,3.6
610942330,ISC      ,8/8/17,35:37.0,24.346,93.5246,62.4,mb    ,4.1
617441093,IDC      ,9/8/17,18:30.6,17.3747,94.832,0,mb    ,3.8
617615469,ISC      ,11/8/17,39:42.2,27.3912,97.1275,10,mb    ,4.1
617441180,IDC      ,12/8/17,16:58.5,19.0705,95.5405,0,mb    ,3.9
617441183,IDC      ,12/8/17,13:43.5,24.8818,96.2934,0,mb    ,3.3
617441276,ISC      ,15/8/17,01:35.0,26.119,99.1344,10,mb    ,3.8
610954347,ISC      ,17/8/17,52:31.6,26.5405,95.469,72,mb    ,3.4
610925817,ISC      ,17/8/17,38:31.7,25.8308,94.4497,50,mb    ,4.3
611002833,ISC      ,21/8/17,45:21.3,23.5454,94.1741,99.8,mb    ,4
611003049,ISC      ,23/8/17,21:16.7,22.4367,94.4916,106,mb    ,4
617441527,ISC      ,24/8/17,53:58.0,24.2779,99.4481,10,mb    ,3.7
617441565,IDC      ,25/8/17,11:50.4,22.6009,94.2487,0,mb    ,3.6
617441685,IDC      ,28/8/17,55:02.5,22.3306,93.9008,0,mb    ,3.7
617441706,IDC      ,29/8/17,55:49.4,23.2244,95.8655,0,mb    ,3.4
617441716,IDC      ,29/8/17,33:18.2,24.8111,94.0503,0,mb    ,3.6
617441915,IDC      ,4/9/17,13:36.9,18.508,95.5196,96.6,mb    ,3.1
611166389,ISC      ,7/9/17,09:50.3,23.9516,94.3315,115.3,mb    ,3.4
610959197,ISC      ,7/9/17,31:58.6,25.1456,90.1174,7.1,mb    ,3.9
617442034,IDC      ,8/9/17,05:29.0,23.6253,97.1705,0,mb    ,3.4
617442063,IDC      ,9/9/17,14:01.4,22.9693,95.0774,0,mb    ,3.4
611166694,ISC      ,11/9/17,19:42.5,17.1902,95.8598,10,mb    ,4.1
617442107,ISC      ,11/9/17,45:24.1,21.9113,94.6809,97,mb    ,2.9
611166732,ISC      ,11/9/17,34:38.6,22.4251,94.5292,106,mb    ,3.8
611166735,ISC      ,11/9/17,56:10.7,17.337,95.8644,10,mb    ,4.3
617442186,IDC      ,14/9/17,27:32.5,26.7485,99.693,0,mb    ,3.6
617442188,IDC      ,14/9/17,30:23.3,23.0897,94.5277,0,mb    ,3.7
610978394,ISC      ,15/9/17,36:47.5,18.8657,94.8028,40.1,mb    ,4.7
617442213,IDC      ,15/9/17,25:17.6,18.9521,93.9949,0,mb    ,3.7
611073804,ISC      ,17/9/17,49:08.0,21.6328,94.4813,97,mb    ,4.3
611019356,ISC      ,21/9/17,34:34.1,24.9169,94.7536,100,mb    ,4.2
611082481,ISC      ,25/9/17,42:35.8,24.2967,94.3698,10,mb    ,3.8
617442508,ISC      ,26/9/17,10:29.6,26.5011,96.4278,100,mb    ,3.8
617442554,ISC      ,27/9/17,18:20.4,21.0384,95.3978,10,mb    ,3.5
617442555,IDC      ,27/9/17,57:30.5,21.0491,95.2092,0,mb    ,3.3
617442556,IDC      ,27/9/17,04:52.7,23.3464,93.1986,0,mb    ,3.6
617442572,ISC      ,27/9/17,08:05.9,26.0134,95.7637,100,mb    ,3.8
611072069,ISC      ,2/10/17,13:51.1,21.4004,94.4552,97,mb    ,4.6
611075289,ISC      ,3/10/17,48:33.3,25.0933,94.7267,68.3,mb    ,4.4
611156874,ISC      ,3/10/17,20:08.6,18.8896,94.9295,35,mb    ,4.5
617442869,ISC      ,4/10/17,18:40:22,24.5267,92.1951,34,mb    ,3.5
617442873,IDC      ,4/10/17,38:39.9,23.5215,94.5406,0,mb    ,3.5
611172093,ISC      ,5/10/17,25:38.4,26.7056,95.5588,74.6,mb    ,3.4
617442897,ISC      ,5/10/17,36:59.1,21.9017,95.1654,150,mb    ,3.6
617442902,IDC      ,5/10/17,47:15.5,21.9213,92.6488,0,mb    ,3.4
612185659,ISC      ,6/10/17,10:20.5,27.7721,95.7736,10,ML    ,3.8
611186299,ISC      ,6/10/17,36:46.0,27.6366,95.8401,8.3,mb    ,3.5
611186489,ISC      ,8/10/17,49:33.1,22.5938,94.2681,100,mb    ,3.6
617443096,IDC      ,11/10/17,20:40.2,21.4848,93.2198,0,mb    ,3.5
611300267,ISC      ,12/10/17,34:12.5,25.0031,97.8819,10,mb    ,4
611300280,ISC      ,13/10/17,32:41.4,22.6064,94.4331,100,mb    ,4.2
617443163,IDC      ,14/10/17,27:41.3,27.2946,90.3446,0,mb    ,3.3
617443257,ISC      ,18/10/17,52:47.1,20.5419,94.1675,35,mb    ,3.9
617443275,IDC      ,19/10/17,24:41.8,22.2335,91.6665,0,mb    ,3.6
617443328,IDC      ,20/10/17,17:45.4,24.3134,94.861,118.9,mb    ,3.2
617443371,IDC      ,22/10/17,10:10.7,25.5141,96.4258,0,mb    ,3.3
617443390,IDC      ,23/10/17,01:17.4,24.7646,96.4993,0,mb    ,3.5
617443482,IDC      ,26/10/17,06:49.0,23.8535,93.3497,0,mb    ,3.3
617443620,IDC      ,31/10/17,24:48.8,23.8152,92.9934,0,mb    ,3.3
617443763,ISC      ,2/11/17,35:35.0,23.6888,93.8129,73,mb    ,3.3
611496508,ISC      ,4/11/17,29:35.7,21.695,95.5149,35,mb    ,4.1
611835246,ISC      ,8/11/17,50:50.9,24.0805,91.2802,25,mb    ,4.8
617443954,ISC      ,8/11/17,21:45.3,27.4226,92.6381,18,mb    ,3.5
611529939,ISC      ,8/11/17,29:18.0,20.1515,98.5828,10,mb    ,3.7
611529954,ISC      ,9/11/17,44:52.4,21.9591,94.6293,150,mb    ,3.8
611558545,ISC      ,12/11/17,16:50.7,16.5203,94.8227,10,mb    ,3.9
617444110,IDC      ,14/11/17,42:52.7,26.4897,93.4632,0,mb    ,3.4
617444124,IDC      ,14/11/17,36:10.0,21.4843,99.2872,0,mb    ,3.6
611574011,ISC      ,15/11/17,39:24.0,18.3541,95.2752,35,mb    ,4
617444150,ISC      ,15/11/17,04:49.4,26.505,96.2922,88,mb    ,3.7
617444239,ISC      ,17/11/17,24:02.5,30.1642,94.6784,35,mb    ,3.4
611581656,ISC      ,19/11/17,11:39.0,23.5724,93.8662,100,mb    ,3.4
611474078,ISC      ,20/11/17,48:00.7,23.7125,94.4325,94.1,mb    ,4.7
611533450,ISC      ,25/11/17,29:46.0,19.4098,94.2346,50,mb    ,4.3
617444607,ISC      ,27/11/17,24:56.4,30.2657,94.9742,10,mb    ,3.4
617444763,IDC      ,1/12/17,02:12.4,22.7859,95.9612,0,mb    ,3.3
617444765,IDC      ,1/12/17,45:21.1,22.7996,95.8552,0,mb    ,3.3
611575813,ISC      ,3/12/17,47:13.3,22.3293,94.4018,96.2,mb    ,4.6
611605724,ISC      ,5/12/17,24:16.0,26.6997,96.1841,89.4,mb    ,4.2
611605755,ISC      ,5/12/17,50:57.7,24.5672,94.6876,77.3,mb    ,4.3
617444911,ISC      ,6/12/17,25:55.8,25.468,95.9941,100,mb    ,3.3
617445010,ISC      ,9/12/17,38:42.2,23.7656,94.0143,68,mb    ,3.5
611608025,ISC      ,9/12/17,02:34.2,25.3557,96.5743,25,mb    ,4.2
617445060,ISC      ,10/12/17,25:28.7,16.346,94.6972,35,mb    ,3.5
611595118,ISC      ,11/12/17,35:12.2,25.6588,90.6933,1.7,mb    ,4.5
617445105,IDC      ,12/12/17,55:55.2,21.7629,93.6504,0,mb    ,3.5
611604729,ISC      ,17/12/17,20:41.5,27.6043,94.2478,18.9,mb    ,4.4
611639505,ISC      ,21/12/17,47:10.4,27.4372,92.5518,10.7,mb    ,3.7
611608646,ISC      ,23/12/17,44:59.3,23.3918,94.5783,105.6,mb    ,4.5
611608770,ISC      ,23/12/17,42:00.4,25.0487,96.5302,10,mb    ,4.1
611648945,ISC      ,25/12/17,17:01.4,22.2147,94.8087,35,mb    ,3.6
611650430,ISC      ,27/12/17,12:25.8,25.092,96.509,9.5,mb    ,4
617445605,IDC      ,27/12/17,58:20.1,22.4742,94.4988,0,mb    ,3.3
617445606,ISC      ,27/12/17,17:09.0,25.1757,96.3114,21,mb    ,3.2
611610925,ISC      ,28/12/17,23:34.1,22.0351,94.3128,89.4,mb    ,5
611612442,ISC      ,29/12/17,19:13.5,26.7153,96.0602,71.5,mb    ,4.6
611654128,ISC      ,31/12/17,45:21.4,23.0825,94.1738,58,mb    ,4
611654221,ISC      ,1/1/18,11:23.4,23.1546,94.6863,105,mb    ,4
617445809,ISC      ,2/1/18,01:06.0,23.0218,94.1495,58,mb    ,3.8
611622850,ISC      ,3/1/18,35:36.5,23.9201,99.205,13.5,mb    ,4.5
617445904,ISC      ,4/1/18,46:02.4,24.1588,97.1973,10,mb    ,3.7
611625222,ISC      ,4/1/18,00:36.4,25.0096,96.4573,21,mb    ,4.5
617445954,ISC      ,5/1/18,51:38.0,22.5296,93.6661,35,mb    ,3.6
617445955,IDC      ,5/1/18,05:36.0,24.7765,95.7882,0,mb    ,3.6
611629424,ISC      ,6/1/18,56:58.0,17.7235,94.3913,46,mb    ,4
616640738,ISC      ,7/1/18,47:14.9,24.6747,94.8561,33.5,mb    ,5.8
617446100,ISC      ,10/1/18,41:00.0,20.591,93.1799,35,mb    ,3.7
617446170,IDC      ,11/1/18,51:16.7,20.9838,93.528,0,mb    ,3.3
618544385,ISC      ,11/1/18,26:16.6,18.2376,96.1007,10,mb    ,3.5
617446172,ISC      ,11/1/18,26:24.2,18.3513,95.9959,11.2,mb    ,6
611662586,ISC      ,11/1/18,28:37.4,18.2765,95.9727,10,mb    ,5.2
611634431,ISC      ,11/1/18,38:12.2,18.3011,96.0879,10,mb    ,5.1
617446174,ISC      ,11/1/18,40:28.7,18.2907,95.9106,10,mb    ,4.1
617446175,IDC      ,11/1/18,41:33.3,18.0464,95.5263,0,mb    ,3.6
611669294,ISC      ,11/1/18,42:15.4,18.4537,96.2684,10,mb    ,3.9
618680300,ISC      ,11/1/18,42:29.1,18.2133,96.0425,10,mb    ,3.9
618544411,ISC      ,11/1/18,42:58.8,18.254,96.1375,10,mb    ,4.8
617446176,ISC      ,11/1/18,43:59.7,18.2511,96.0385,17.7,mb    ,5.1
611669298,ISC      ,11/1/18,52:46.5,18.2033,96.1593,10,mb    ,3.6
617446178,ISC      ,11/1/18,53:05.7,18.5262,96.1675,10,mb    ,4.5
611634944,ISC      ,11/1/18,55:04.6,18.3115,96.09,10,mb    ,4.6
617446181,ISC      ,11/1/18,51:18.8,18.3217,95.9964,10,mb    ,3.6
617446182,ISC      ,11/1/18,53:20.7,18.4046,96.0357,10,mb    ,3.5
617446183,IDC      ,11/1/18,01:51.4,18.1519,95.7402,0,mb    ,3.8
611669306,IDC      ,11/1/18,08:28.9,18.7164,96.3309,0,mb    ,3.5
617446185,ISC      ,11/1/18,08:40.7,18.4089,96.0402,10,mb    ,4.5
617446188,IDC      ,11/1/18,15:08.2,18.1586,95.9721,0,mb    ,3.7
617446189,IDC      ,11/1/18,17:26.9,18.1512,96.0651,0,mb    ,3.6
611634951,ISC      ,11/1/18,30:42.8,18.2395,96.0756,10,mb    ,4.2
617446193,IDC      ,11/1/18,57:47.5,18.0659,96.0765,0,mb    ,3.3
617446194,IDC      ,12/1/18,18:28.6,18.0698,95.8223,0,mb    ,3.6
611634968,ISC      ,12/1/18,16:03.3,18.3185,96.1246,10,mb    ,4.3
611672712,ISC      ,12/1/18,29:48.0,24.8807,95.1975,127.1,mb    ,3.9
617446203,IDC      ,12/1/18,20:57.6,19.0638,96.1984,0,mb    ,3.8
611835723,ISC      ,12/1/18,23:55.7,18.1704,96.1587,10,mb    ,4.8
617446214,ISC      ,12/1/18,48:48.3,18.3785,96.2236,35,mb    ,3.8
611644630,ISC      ,13/1/18,19:47.2,16.4302,95.9783,20,ML    ,3.8
611672785,ISC      ,13/1/18,51:13.5,18.3667,96.1886,10,mb    ,4.1
611644540,ISC      ,13/1/18,29:46.4,18.2727,96.05,10,mb    ,4.5
611644571,ISC      ,14/1/18,49:55.1,18.2783,96.0682,10,mb    ,4.6
617446336,IDC      ,15/1/18,12:53.9,18.118,95.8443,0,mb    ,3.4
611648976,ISC      ,16/1/18,23:01.2,24.6412,94.9994,101.4,mb    ,4
611679665,ISC      ,17/1/18,43:26.8,18.3383,96.1132,10,mb    ,4.2
611649955,ISC      ,18/1/18,03:30.7,25.2262,94.9825,94.7,mb    ,4.2
617446423,IDC      ,18/1/18,42:24.2,18.0814,96.0202,0,mb    ,3.5
617446437,IDC      ,18/1/18,39:59.5,27.6079,90.3593,0,mb    ,3.2
617446440,ISC      ,18/1/18,17:14.3,18.2965,96.11,10,mb    ,3.8
617446502,ISC      ,20/1/18,05:46.5,18.3358,96.2072,35,mb    ,4.1
611652086,ISC      ,20/1/18,06:47.3,23.8809,94.5335,96,mb    ,4.1
617446510,IDC      ,20/1/18,11:07.2,23.0356,94.6015,0,mb    ,3.7
617446511,ISC      ,20/1/18,05:18.3,18.1829,93.915,35,mb    ,3.8
611652209,ISC      ,22/1/18,37:58.9,18.1833,95.9986,10,mb    ,4.7
611658043,ISC      ,24/1/18,21:37.8,22.7902,94.3913,105,mb    ,4.5
617446787,IDC      ,26/1/18,35:55.3,24.9697,99.1947,0,mb    ,3.2
617447035,ISC      ,2/2/18,48:22.0,23.719,97.3202,10,mb    ,3.4
617447053,ISC      ,2/2/18,26:18.7,22.7937,93.7562,58,mb    ,3.4
617447062,ISC      ,2/2/18,34:44.3,22.3656,93.3611,59,mb    ,3.4
611677753,ISC      ,3/2/18,29:10.8,20.5003,99.526,10,mb    ,4.5
611677974,ISC      ,4/2/18,42:00.9,16.2037,96.3383,10,mb    ,4
611701132,ISC      ,4/2/18,40:45.5,24.1852,93.7148,57,mb    ,3.2
611835913,ISC      ,5/2/18,55:35.3,18.2121,96.1308,10,mb    ,4.4
611707954,ISC      ,6/2/18,58:02.7,22.8152,94.0823,10,mb    ,3.9
617447263,ISC      ,7/2/18,17:42.0,18.1382,96.2442,10,mb    ,3.6
611681895,ISC      ,7/2/18,38:03.1,18.2654,96.1329,10,mb    ,4
617447265,IDC      ,7/2/18,42:26.5,17.8889,95.9002,0,mb    ,3.3
617447268,IDC      ,7/2/18,44:41.9,23.6972,93.9827,72.9,mb    ,3.1
611682896,ISC      ,9/2/18,41:43.7,18.2097,94.3077,35,mb    ,4.3
611711060,ISC      ,9/2/18,04:24.3,18.269,96.1888,10,mb    ,3.7
611687043,ISC      ,14/2/18,14:01.5,18.7465,95.263,87.2,mb    ,4.7
617447686,IDC      ,16/2/18,52:16.1,18.3724,94.4594,0,mb    ,3.3
617447712,ISC      ,17/2/18,38:26.6,17.3319,96.127,10,mb    ,3.8
617447746,IDC      ,17/2/18,21:54.4,24.5331,94.048,0,mb    ,3.6
612140050,ISC      ,18/2/18,33:22.3,24.7395,94.6734,5.4,mb    ,4.1
611722785,ISC      ,20/2/18,12:13.4,22.6156,93.3957,46.8,mb    ,4.2
617448044,ISC      ,24/2/18,05:17.7,22.7788,94.6075,100,mb    ,3.7
617448745,IDC      ,2/3/18,32:10.4,22.786,94.0765,93.4,mb    ,3.3
617448748,IDC      ,2/3/18,06:56.7,21.9979,93.2894,59.3,mb    ,3.2
611800511,ISC      ,3/3/18,31:30.9,23.9733,93.855,80.1,mb    ,3.5
611729818,ISC      ,4/3/18,48:10.4,18.304,96.0866,14.3,mb    ,4.8
611774434,ISC      ,7/3/18,51:56.0,23.817,98.368,10,mb    ,3.8
611774422,ISC      ,7/3/18,13:08.4,19.7917,95.833,14.2,mb    ,5.2
611784214,ISC      ,9/3/18,08:39.1,23.4715,98.3243,10,mb    ,4.2
617449243,ISC      ,11/3/18,12:57.4,19.8888,95.8734,10,mb    ,4
617449305,IDC      ,12/3/18,05:01.8,24.6275,96.5332,0,mb    ,3
611842216,ISC      ,14/3/18,15:05.2,25.2701,99.1877,10,mb    ,4.1
611798581,ISC      ,15/3/18,26:04.7,24.4205,93.5095,49.3,mb    ,4.2
611798699,ISC      ,15/3/18,58:20.1,23.6198,94.6944,108.1,mb    ,4.2
611801159,ISC      ,17/3/18,59:03.1,18.3204,96.0886,17.3,mb    ,5
617449680,IDC      ,21/3/18,14:03.9,24.3651,94.8384,0,mb    ,3.4
617449731,IDC      ,22/3/18,42:20.1,26.5423,96.0419,0,mb    ,3
611818765,ISC      ,24/3/18,41:26.8,21.6709,94.6385,97,mb    ,4.1
617449913,IDC      ,26/3/18,44:05.8,25.262,98.6797,0,mb    ,3.5
617450021,ISC      ,28/3/18,57:34.0,23.1879,93.8674,58,mb    ,3.7
617450075,IDC      ,29/3/18,44:35.3,25.5809,95.9405,0,mb    ,3.5
611879635,ISC      ,30/3/18,33:27.1,22.0762,92.8005,42,mb    ,4.1
617450209,IDC      ,1/4/18,11:48.7,23.6533,94.6725,121.5,mb    ,3.2
617450267,ISC      ,2/4/18,42:11.8,26.4545,96.9646,19.2,mb    ,4.7
611866503,ISC      ,4/4/18,21:23.1,24.7621,95.2627,125,mb    ,4.5
611871581,ISC      ,8/4/18,40:08.6,22.5288,95.9727,10,mb    ,4.4
611893375,ISC      ,10/4/18,17:47.7,18.3387,95.9919,10,mb    ,4.2
617450642,IDC      ,11/4/18,59:07.1,22.4969,94.2477,112.8,mb    ,3.1
611881542,ISC      ,14/4/18,27:37.0,16.782,95.853,10,mb    ,4
611881712,NEIC     ,15/4/18,27:50.2,16.1711,95.7135,10,ML    ,3.4
617450842,ISC      ,16/4/18,27:34.0,27.2075,97.6532,35,mb    ,3.7
611882823,NEIC     ,16/4/18,32:33.7,16.1491,95.6887,10,ML    ,3.4
617450926,ISC      ,17/4/18,21:12.2,21.3047,93.6498,50,mb    ,3.2
611885616,ISC      ,18/4/18,55:35.8,16.7483,95.8192,10,mb    ,4.2
611887438,ISC      ,20/4/18,16:02.8,18.2892,96.0787,17.8,mb    ,4.8
611887450,ISC      ,20/4/18,28:01.2,25.1753,95.4491,146.9,mb    ,4.1
617451049,IDC      ,20/4/18,43:29.1,25.3547,93.6663,0,mb    ,3.3
611888766,ISC      ,20/4/18,29:24.5,18.2695,96.0459,18,mb    ,5.1
611904714,ISC      ,21/4/18,10:57.3,24.4307,93.0706,42.2,mb    ,3.6
617451102,ISC      ,21/4/18,11:18.3,18.4014,96.1729,10,mb    ,3.6
618622548,ISC      ,21/4/18,41:14.6,18.2539,95.9815,35,mb    ,4.6
617451135,IDC      ,22/4/18,24:55.4,22.7695,94.0776,72.2,mb    ,3.2
611889120,ISC      ,22/4/18,31:46.4,18.2412,95.9849,25.5,mb    ,4.7
611892876,ISC      ,24/4/18,08:35.4,22.9174,94.6039,112.8,mb    ,5
611893451,ISC      ,24/4/18,23:34.6,18.2798,96.0073,16.2,mb    ,5
617451214,IDC      ,24/4/18,25:48.4,18.0691,96.2357,0,mb    ,3.3
617451306,IDC      ,27/4/18,12:00.2,17.2802,95.8684,0,mb    ,3.4
611928490,ISC      ,27/4/18,18:41.0,21.9162,94.871,100,mb    ,4
617451314,IDC      ,27/4/18,25:28.5,21.7421,99.2363,0,mb    ,3.5
611932959,ISC      ,27/4/18,46:56.5,23.8839,93.7972,68,mb    ,4.3
